job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,salary_raw,salary_disclosed,skills_required,job_description,posted_date_raw,work_mode,company_size_bucket,job_url,data_source,scraped_at,salary_min_lpa,salary_max_lpa,salary_midpoint_lpa,skills_list,primary_city,is_multi_city,posted_date
8713,EY - GDS Consulting - AI & DATA - Insurance Data Architect - Manager,EY,3.4,Chennai,Chennai,Data Analyst,8-14 Yrs,Not Disclosed,False,"Data analysis, Data management, RDBMS, Data Architect, Consulting, Agile, Asset management, Business intelligence","At EY, we re all in to shape your future with confidence. We ll help you succeed in a...",4 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-ey-gds-consulting-ai-data-insurance-data-architect-manager-ernst-young-chennai-8-to-14-years-050626501621,naukri.com,2025-06-10,,,,"['Data Analysis', 'Data Management', 'Rdbms', 'Data Architect', 'Consulting', 'Agile', 'Asset Management', 'Business Intelligence']",Chennai,False,2025-06-06
8714,Senior HRIS Analyst - Workday Payroll,Toast,3.9,Chennai,Chennai,Data Analyst,2-5 Yrs,Not Disclosed,False,"joining formalities, hr generalist activities, workday, data analysis, employee relations, hris, hrsd, human resource management","Analyze and implement HRIS solutions, including Workday Payroll, Absence and Time Trac...",1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-hris-analyst-workday-payroll-toast-chennai-2-to-5-years-280526505164,naukri.com,2025-06-10,,,,"['Joining Formalities', 'Hr Generalist Activities', 'Workday', 'Data Analysis', 'Employee Relations', 'Hris', 'Hrsd', 'Human Resource Management']",Chennai,False,2025-06-03
8715,BI Analyst,Fractal Analytics,4.0,Chennai,Chennai,Data Analyst,5-10 Yrs,Not Disclosed,False,"Computer science, Backend, Data analysis, tableau, BI Analyst, Business analytics, Analytical, Stakeholder management","Bachelor s degree in Computer Science, Data Analytics, Statistics, Engineering, or rela...",3+ weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-bi-analyst-fractal-analytics-ltd-chennai-5-to-10-years-130326504496,naukri.com,2025-06-10,,,,"['Computer Science', 'Backend', 'Data Analysis', 'Tableau', 'Bi Analyst', 'Business Analytics', 'Analytical', 'Stakeholder Management']",Chennai,False,2025-05-20
8716,IT Analyst Std III- SOC,Bahwan CyberTek,3.3,Chennai,Chennai,Data Analyst,4-9 Yrs,Not Disclosed,False,"Computer science, Data analysis, Information security, SOC, Analytical, Ethernet, Windows, CCNA",Log tickets to the Ticketing System Handle emails from the WBG users regarding incident...,1 day ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-it-analyst-std-iii-soc-bahwan-cybertek-chennai-4-to-9-years-090626500502,naukri.com,2025-06-10,,,,"['Computer Science', 'Data Analysis', 'Information Security', 'SOC', 'Analytical', 'Ethernet', 'Windows', 'CCNA']",Chennai,False,2025-06-09
8717,Workday Analyst,Kastech,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Analyst,2-7 Yrs,Not Disclosed,False,"Workday, Supply Chain, Procurement, Supply Chain Management, SCM, Supply, Management",Provide expert guidance on best practices for SCM implementation within the organizatio...,6 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-workday-analyst-naukri-e-hire-campaign-hyderabad-chennai-bengaluru-2-to-7-years-030626025009,naukri.com,2025-06-10,,,,"['Workday', 'Supply Chain', 'Procurement', 'Supply Chain Management', 'SCM', 'Supply', 'Management']",Chennai,True,2025-06-04
8718,Financial Analyst,Hewlett Packard Enterprise,4.0,Chennai,Chennai,Data Analyst,10-15 Yrs,Not Disclosed,False,"Payroll, Data analysis, SAP, Claims, Excel, big data analytics, Financial planning, Cash flow",Processing and Manage payroll related Activities Independently for any given country . ...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-financial-analyst-hewlett-packard-enterprise-chennai-10-to-15-years-230326502578,naukri.com,2025-06-10,,,,"['Payroll', 'Data Analysis', 'SAP', 'Claims', 'Excel', 'Big Data Analytics', 'Financial Planning', 'Cash Flow']",Chennai,False,2025-05-20
8719,Production Support Analyst – Payments,Synechron,3.4,"Chennai, Pune",Chennai,Data Analyst,7-12 Yrs,Not Disclosed,False,"support analyst, python, oracle, data analysis, sla, process improvement, sql, service request",Job Summary Synechron is seeking an experienced Production Support Analyst with a str...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-production-support-analyst-payments-synechron-technologies-pvt-ltd-pune-chennai-7-to-12-years-110526923823,naukri.com,2025-06-10,,,,"['Support Analyst', 'Python', 'Oracle', 'Data Analysis', 'Sla', 'Process Improvement', 'SQL', 'Service Request']",Chennai,True,2025-05-20
8720,Mis Analyst,Piquota Digital Solutions,3.8,Hybrid - Chennai,Chennai,Data Analyst,3-6 Yrs,2-4.5 Lacs PA,True,"MIS Preparation, Financial Planning, Advanced Excel, Finance Reporting, MIS Reporting, MIS Analysis, Excel, Reporting","Experience: 3 6 Years Looking for professionals with experience in FP&A, MIS reporting,...",Just now,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-mis-analyst-piquota-digital-solutions-chennai-3-to-6-years-100626013367,naukri.com,2025-06-10,2.0,4.5,3.25,"['Mis Preparation', 'Financial Planning', 'Advanced Excel', 'Finance Reporting', 'Mis Reporting', 'Mis Analysis', 'Excel', 'Reporting']",Chennai,False,
8721,Test Lead - Data Automation,Hexaware Technologies,3.4,Chennai,Chennai,Data Analyst,6-10 Yrs,Not Disclosed,False,"Data analysis, Automation testing, Web services, Test scripts, Test management, API Testing, Deployment, Test Lead",Develop and execute automation test scripts/scenarios for API Testing using SOUAPI/Post...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-test-lead-data-automation-hexaware-technologies-chennai-6-to-10-years-290526503130,naukri.com,2025-06-10,,,,"['Data Analysis', 'Automation Testing', 'Web Services', 'Test Scripts', 'Test Management', 'Api Testing', 'Deployment', 'Test Lead']",Chennai,False,2025-06-03
8722,MIS Executive / Analyst/ Dialer Executive,Protalk Solutions,3.7,Chennai,Chennai,Data Analyst,2-6 Yrs,3-4 Lacs PA,True,"MIS, MIS Development, Dialer Management, Workforce Management, MIS Operations, Advanced Excel, Reporting, MIS Reporting","Manage and monitor dialer campaigns - to ensure optimal agent productivity. Generate, m...",5 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-mis-executive-analyst-dialer-executive-protalk-solutions-chennai-2-to-6-years-200126025114,naukri.com,2025-06-10,3.0,4.0,3.5,"['MIS', 'Mis Development', 'Dialer Management', 'Workforce Management', 'Mis Operations', 'Advanced Excel', 'Reporting', 'Mis Reporting']",Chennai,False,2025-06-05
8723,"Senior HRIS Analyst - Payroll, Absence and Time Tracking Module",Toast,3.9,Hybrid - Chennai,Chennai,Data Analyst,5-10 Yrs,Not Disclosed,False,"workday, Absence, hcm, time tracking, payroll, benefits, workday functional, hris",Workday Certification in Workday HCM (preferred) Preferred a minimum of 5 years of rela...,2 weeks ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-senior-hris-analyst-payroll-absence-and-time-tracking-module-toast-chennai-5-to-10-years-210426033780,naukri.com,2025-06-10,,,,"['Workday', 'Absence', 'Hcm', 'Time Tracking', 'Payroll', 'Benefits', 'Workday Functional', 'Hris']",Chennai,False,2025-05-27
8724,Manager / Sr. Analyst - Management Consulting,Mercados Energy Markets,3.3,Chennai,Chennai,Data Analyst,4-9 Yrs,Not Disclosed,False,"Tariff, Regulatory, ARR, Power Regulatory, Consulting, MYT, Energy Consulting, Financial Modelling",A. About the RoleThe Manager / Senior Analyst - Management Consulting will be responsi...,3 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-manager-sr-analyst-management-consulting-mercados-energy-markets-chennai-4-to-9-years-190825030744,naukri.com,2025-06-10,,,,"['Tariff', 'Regulatory', 'ARR', 'Power Regulatory', 'Consulting', 'MYT', 'Energy Consulting', 'Financial Modelling']",Chennai,False,2025-05-20
8725,Sr. Analyst : RTR : Finance and Accounts : Max 8.5 LPA : Apply Now,Leading ITES Company,3.6,"Chennai, Noida",Chennai,Data Analyst,3-7 Yrs,6-8.5 Lacs PA,True,"Cognizant, Record to Report, RTR, Infosys, General Ledger, Wipro, Genpact, Accenture","Strong experience in journal entries, reconciliations, and month-end closing Any Gradua...",3 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-analyst-rtr-finance-and-accounts-max-8-5-lpa-apply-now-outpace-consulting-services-noida-chennai-3-to-7-years-190526023485,naukri.com,2025-06-10,6.0,8.5,7.25,"['Cognizant', 'Record To Report', 'RTR', 'Infosys', 'General Ledger', 'Wipro', 'Genpact', 'Accenture']",Chennai,True,2025-05-20
8726,Senior Finance BI Analyst,Bottom Line,3.4,Chennai,Chennai,Data Analyst,5-7 Yrs,Not Disclosed,False,"advanced analytics, Automation, Analytical, Senior Data Analyst, Financial planning, Cash management, Budgeting, Forecasting","Bachelors in Data Science, Engineering, Finance, or related field Required Qualifications",3 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-finance-bi-analyst-bottomline-chennai-5-to-7-years-180526507328,naukri.com,2025-06-10,,,,"['Advanced Analytics', 'Automation', 'Analytical', 'Senior Data Analyst', 'Financial Planning', 'Cash Management', 'Budgeting', 'Forecasting']",Chennai,False,2025-05-20
8727,"Sr Analyst, Global Investigations",Xoom,3.6,Chennai,Chennai,Data Analyst,1-3 Yrs,Not Disclosed,False,"remediation, Root cause analysis, Data analysis, Product engineering, Project management, Diversity and Inclusion, Wellness, Risk management",3+ years relevant experience and a Bachelor s degree OR Any equivalent combination of e...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-analyst-global-investigations-xoom-inc-chennai-1-to-3-years-311025508096,naukri.com,2025-06-10,,,,"['Remediation', 'Root Cause Analysis', 'Data Analysis', 'Product Engineering', 'Project Management', 'Diversity And Inclusion', 'Wellness', 'Risk Management']",Chennai,False,2025-05-20
8728,Senior Analyst - Settlements Management,Societe Generale Global Solution Centre,3.6,Chennai,Chennai,Data Analyst,4-8 Yrs,Not Disclosed,False,"settlements, media relations, data analysis, oracle, mechanical engineering, data warehousing, dbms, business intelligence",. Disclaimer: This job description has been sourced from a public domain and may have b...,3+ weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-senior-analyst-settlements-management-societe-generale-global-solution-centre-chennai-4-to-8-years-261125503542,naukri.com,2025-06-10,,,,"['Settlements', 'Media Relations', 'Data Analysis', 'Oracle', 'Mechanical Engineering', 'Data Warehousing', 'Dbms', 'Business Intelligence']",Chennai,False,2025-05-20
8729,Senior Financial Planning & Analysis Professional,Myridius x Aethereus,3.0,Chennai,Chennai,Data Analyst,7-9 Yrs,Not Disclosed,False,"ERP, Data analysis, SAP, Process improvement, Analytical, Financial planning, Strategic planning, Corporate finance","Bachelor s degree in Finance, Accounting, Economics, or related field . MBA / CA / CFA ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-financial-planning-analysis-professional-myridius-x-aethereus-chennai-7-to-9-years-220426502117,naukri.com,2025-06-10,,,,"['ERP', 'Data Analysis', 'SAP', 'Process Improvement', 'Analytical', 'Financial Planning', 'Strategic Planning', 'Corporate Finance']",Chennai,False,2025-05-20
8730,Senior Analyst ( Insurance ),Paydigit India,3.6,Chennai,Chennai,Data Analyst,1-4 Yrs,Not Disclosed,False,"Senior Analyst, Senior, Insurance",PAYDIGIT INDIA ONLINE SOLUTIONS PRIVATE LIMITED is looking for Senior Analyst ( Insuran...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-analyst-insurance-paydigit-india-online-solutions-private-limited-chennai-1-to-4-years-181224502149,naukri.com,2025-06-10,,,,"['Senior Analyst', 'Senior', 'Insurance']",Chennai,False,2025-05-20
8731,Azure Sentinel Sr analyst,Aspire Systems,3.8,Chennai,Chennai,Data Analyst,3-6 Yrs,Not Disclosed,False,"Cloud computing, Automation, Data analysis, Networking, Senior Analyst, Active directory, microsoft, IPS","SOAR (Security Orchestration, Automation, and Response): Experience in building and opt...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-azure-sentinel-sr-analyst-aspire-systems-chennai-3-to-6-years-160426503669,naukri.com,2025-06-10,,,,"['Cloud Computing', 'Automation', 'Data Analysis', 'Networking', 'Senior Analyst', 'Active Directory', 'Microsoft', 'IPS']",Chennai,False,2025-05-20
8732,Senior Analyst - Programmatic,Dentsu Webchutney,2.9,Chennai,Chennai,Data Analyst,2-7 Yrs,Not Disclosed,False,"Digital media, Analyst, Data analysis, VLOOKUP, content marketing, Digital marketing, Powerpoint, Japanese",Time Type: Full timeThe ability to collaborate with a team and achieve results towards ...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-analyst-programmatic-dentsu-inc-chennai-2-to-7-years-140426501048,naukri.com,2025-06-10,,,,"['Digital Media', 'Analyst', 'Data Analysis', 'Vlookup', 'Content Marketing', 'Digital Marketing', 'Powerpoint', 'Japanese']",Chennai,False,2025-05-20
8733,Senior Biness Analyst,RRD Global Outsourcing,3.6,Chennai,Chennai,Data Analyst,1-3 Yrs,Not Disclosed,False,"Business process, Analytical skills, Typesetting, Data analysis, Social media, Manager Technology, Senior Business Analyst, Customer experience",We adopt a consultative approach to digitizing every aspect of the Customer Journey so ...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-biness-analyst-rrd-go-creative-chennai-1-to-3-years-031225504424,naukri.com,2025-06-10,,,,"['Business Process', 'Analytical Skills', 'Typesetting', 'Data Analysis', 'Social Media', 'Manager Technology', 'Senior Business Analyst', 'Customer Experience']",Chennai,False,2025-05-20
8734,Performance Insights Analyst,Barclays,3.8,Chennai,Chennai,Data Analyst,4-7 Yrs,Not Disclosed,False,"SUB, Senior Analyst, Analytical, Machine learning, Service excellence, Continuous improvement, Operations, SQL","To be successful in this role as a ""Performance Insights Analyst"", you should possess t...",4 days ago,On-site,Large (1000+),https://www.naukri.com/job-listings-performance-insights-analyst-barclays-shared-services-chennai-4-to-7-years-050626501562,naukri.com,2025-06-10,,,,"['SUB', 'Senior Analyst', 'Analytical', 'Machine Learning', 'Service Excellence', 'Continuous Improvement', 'Operations', 'SQL']",Chennai,False,2025-06-06
8735,System Analyst,Techmasters Infomatrix,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Data Analyst,5-9 Yrs,Not Disclosed,False,"AML, BANKING, ETL, ORACLE, SQL, KYC, HADOOP, System Analysis","Proven experience as a Functional BA and / or System Analyst in the banking domain, pre...",1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-system-analyst-techmasters-infomatrix-hyderabad-chennai-bengaluru-5-to-9-years-270526018928,naukri.com,2025-06-10,,,,"['AML', 'Banking', 'ETL', 'Oracle', 'SQL', 'KYC', 'Hadoop', 'System Analysis']",Chennai,True,2025-06-03
8736,Video Analyst,Rapid Care,4.4,"Chennai, Tirupati",Chennai,Data Analyst,1-5 Yrs,Not Disclosed,False,"Computer vision, Data analysis, video analyst, HP data protector, Analytical, Machine learning, Manager Quality Control, Pattern recognition",The Video Analyst is responsible for analyzing and interpreting video content to extr...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-video-analyst-rapid-care-tirupati-chennai-1-to-5-years-220823500822,naukri.com,2025-06-10,,,,"['Computer Vision', 'Data Analysis', 'Video Analyst', 'Hp Data Protector', 'Analytical', 'Machine Learning', 'Manager Quality Control', 'Pattern Recognition']",Chennai,True,2025-05-20
